budget,family,seed,blind_norm_cd,blind_coverage,blind_iou,anchor_norm_cd,anchor_coverage,anchor_iou,sampler_point_norm_cd,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,blind_anchor_gap_cd,blind_anchor_gap_cov,blind_anchor_gap_iou,sampler_gain,recoverability_class,early_loss_mean,early_loss_delta,early_projection_mean,early_best_cd,need_escalation,early_warning_risk,moments_correct,point_correct,moments_confidence,point_confidence,access_value_gain,components,hole_proxy,bbox_aspect_ratio,curvature_std,density_entropy,symmetry_score,budget_id,trace,det,cond,rotation_deg,downstream_fragility,transfer_drop,collapse_score,blind_success,phase_manual,phase_cluster,phase_name,phase_x,phase_y,cell_key,feasible_set_divergence,blind_search_barrier,search_reachability,task_sensitivity,internal_divergence_proxy
budget_06_thin_strip,pinwheel,1,0.2348999377850061,0.90625,0.1116965226554267,0.3881789342256886,0.5,0.0757381258023106,0.3124929599850896,0.2980458893626402,0.1319872338420466,0.1493269502543566,0.1666666666666666,0.8763521826583486,hard,jagged,connected,high,moment_preserving_perturbation,-0.1532789964406825,0.40625,0.0359583968531161,-0.0631459515776341,globally hard,0.2461758664736442,0.3439707609100184,0.3714075830781917,0.2348999377850061,1,0.99,1,1,0.5909441,0.32526225,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1636447187869813,6.973015873015874,0.7844724965172949,0,globally hard,1,optimization-limited zone,-0.321726030561495,1.799097061406376,budget_06_thin_strip|pinwheel|1,0.32958801498127344,0.7632922799639529,0.23670772003604712,0.5263681592039801,0.32958801498127344
budget_06_thin_strip,pinwheel,2,0.2076046436807694,0.984375,0.1516164994425864,0.3397298760553632,0.546875,0.1183723797780517,0.3165573456241488,0.278142867594151,0.1469311673473874,0.3234655836736937,0.5,0.8633534022759313,hard,jagged,connected,high,structured_dropout,-0.1321252323745938,0.4375,0.0332441196645346,-0.0705382239133816,globally hard,0.2019091872202223,0.2685091120901497,0.3209320842130413,0.2076046436807694,0,0.13,1,1,0.6099093,0.36352888,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1710539780951636,6.973015873015874,0.9021777947210248,0,globally hard,4,effective-collapse zone,0.4780280192637944,1.4476758085604222,budget_06_thin_strip|pinwheel|2,0.7906783187682064,0.57104235506158,0.42895764493842004,0.37711442786069654,0.7906783187682064
budget_06_thin_strip,pinwheel,3,0.249707332719797,0.859375,0.1234705228031145,0.4345526320581972,0.421875,0.0823244552058111,0.3097915306964284,0.2911577989780551,0.1401233503870866,0.3200616751935433,0.5,0.8692510063374616,hard,jagged,connected,high,clustered_occlusion,-0.1848452993384002,0.4375,0.0411460675973034,-0.0414504662582581,anchor-easy/blind-hard,0.2655751094045276,0.3360793459797224,0.3614821003078365,0.249707332719797,1,0.9933333333333332,1,1,0.61632174,0.4184312,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.169222247057869,6.973015873015874,0.7754743417125911,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.5300431449792714,1.687673250712595,budget_06_thin_strip|pinwheel|3,0.7515605493133583,0.8434965455091619,0.15650345449083813,0.5343283582089552,0.7515605493133583
budget_06_thin_strip,spiral,0,0.1266791758071991,0.96875,0.1912065439672801,0.3888083435729034,0.421875,0.0687645687645687,0.363198244133162,0.3395507059993888,0.1101032869830349,0.2217183101581841,0.3333333333333333,0.8957416120696985,hard,smooth,connected,high,structured_dropout,-0.2621291677657043,0.546875,0.1224419752027114,-0.2128715301921897,globally hard,0.2393645642018501,0.2453953901944234,0.3809621304611308,0.1266791758071991,0,0.0066666666666666,1,1,0.20743234,0.4219893,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1354508179995711,5.173015873015874,0.9479516767439286,0,globally hard,4,effective-collapse zone,1.6933192373189696,0.0733251119223564,budget_06_thin_strip|spiral|0,0.31543903454015815,0.3103033944127365,0.6896966055872635,0.2636815920398009,0.31543903454015815
budget_06_thin_strip,spiral,1,0.2209467283467051,0.65625,0.1988304093567251,0.4176461002284234,0.421875,0.0704387990762124,0.3771051381915578,0.3771051381915578,0.1011129859056673,0.2172231596195003,0.3333333333333333,0.9038309069629844,hard,smooth,connected,high,clustered_occlusion,-0.1966993718817183,0.234375,0.1283916102805127,-0.1561584098448526,globally hard,0.2288167896173938,0.2712859616379569,0.3855281303775673,0.2209467283467051,1,0.98,1,1,0.30511603,0.65831876,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1274086495267626,5.173015873015874,0.8066170883598646,0,globally hard,1,optimization-limited zone,0.4691074714336765,1.086848090993794,budget_06_thin_strip|spiral|1,0.2446941323345818,0.5764493841994591,0.4235506158005409,0.39502487562189054,0.2446941323345818
budget_06_thin_strip,spiral,2,0.119421627613895,1.0,0.164271047227926,0.3915863173207962,0.4375,0.1003500583430571,0.3346247192447454,0.3346247192447454,0.1077725516584115,0.2205529424958724,0.3333333333333333,0.8978317835587386,hard,smooth,connected,high,none,-0.2721646897069011,0.5625,0.0639209888848688,-0.2152030916308503,anchor-easy/blind-easy,0.2582440887210367,0.3669985831751783,0.373997035745494,0.119421627613895,0,0.0033333333333333,1,1,0.44295475,0.54260796,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1364686417350585,5.173015873015874,0.9509249880097402,1,anchor-easy/blind-easy,4,effective-collapse zone,1.7401752057474038,0.0226095464459329,budget_06_thin_strip|spiral|2,0.29047024552642525,0.1910483628717332,0.8089516371282668,0.26865671641791045,0.29047024552642525
budget_06_thin_strip,spiral,3,0.240891458445346,0.65625,0.1368743615934627,0.4415807587659305,0.3125,0.0822561692126909,0.3568302895304024,0.3323579666064198,0.1312058599075366,0.1489362632871016,0.1666666666666666,0.8770372090073422,hard,smooth,connected,high,moment_preserving_perturbation,-0.2006893003205845,0.34375,0.0546181923807718,-0.0914665081610738,anchor-easy/blind-hard,0.2909268723311598,0.3729925283231107,0.4214205412422414,0.240891458445346,1,0.9933333333333332,1,1,0.33216923,0.24433073,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1596471415953712,5.173015873015874,0.7729241397347841,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.2561755627456623,1.2119133623738376,budget_06_thin_strip|spiral|3,0.32043279234290467,0.8119555422048663,0.18804445779513368,0.48457711442786067,0.32043279234290467
budget_06_thin_strip,volatility-clustering,0,0.2249134997415963,0.921875,0.1481876332622601,0.4768660431686142,0.359375,0.0663198959687906,0.3039830620984397,0.3017197782256779,0.1334777971888366,0.1500722319277516,0.1666666666666666,0.8750468972629536,hard,jagged,connected,high,moment_preserving_perturbation,-0.2519525434270179,0.5625,0.0818677372934695,-0.0768062784840816,globally hard,0.2620612404716017,0.3188045265008716,0.4747321587807502,0.2249134997415963,1,0.9966666666666668,0,0,0.5258044,0.55247104,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1600980383303629,4.073015873015874,0.7724505080862074,0,globally hard,1,optimization-limited zone,-0.3579653087436851,0.8563005051966033,budget_06_thin_strip|volatility-clustering|0,0.3445692883895131,0.6623610693902072,0.3376389306097928,0.3900497512437811,0.3445692883895131
budget_06_thin_strip,volatility-clustering,1,0.1186907875194094,0.984375,0.2304483837330552,0.4120787967174027,0.4375,0.0802603036876355,0.3091203578483105,0.2879131729929258,0.1191845740399234,0.2262589536866283,0.3333333333333333,0.8876439496112875,hard,jagged,connected,high,structured_dropout,-0.2933880091979933,0.546875,0.1501880800454197,-0.1692223854735164,anchor-easy/blind-easy,0.2236966374908299,0.2841474280113068,0.3714658912602519,0.1186907875194094,0,0.0033333333333333,0,0,0.5893032,0.52623993,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1381186815865104,4.073015873015874,0.9413330657128052,1,anchor-easy/blind-easy,4,effective-collapse zone,1.3782644220909237,-0.0991929752655277,budget_06_thin_strip|volatility-clustering|1,0.40366208905534745,0.1727245419044758,0.8272754580955242,0.1781094527363184,0.40366208905534745
budget_06_thin_strip,volatility-clustering,2,0.276862145712786,0.796875,0.11875,0.4469296265412364,0.390625,0.068075117370892,0.3389078679885661,0.3389078679885661,0.1109524263281624,0.3054762131640812,0.5,0.8949813254641403,hard,jagged,connected,high,clustered_occlusion,-0.1700674808284504,0.40625,0.0506748826291079,-0.06204572227578,anchor-easy/blind-hard,0.191920140563833,0.1353249226886317,0.4452637042262478,0.276862145712786,1,0.95,0,0,0.64185613,0.5259132,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1441768257016931,4.073015873015874,0.8032966151109491,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.0508267198449896,1.408435274144862,budget_06_thin_strip|volatility-clustering|2,0.5143570536828963,0.892159807750075,0.10784019224992503,0.3562189054726369,0.5143570536828963
budget_06_thin_strip,volatility-clustering,3,0.1580444526714893,1.0,0.189873417721519,0.4398565761326691,0.4375,0.072139303482587,0.3175438056269207,0.3175438056269207,0.1001068255765724,0.2167200794549528,0.3333333333333333,0.904740763419758,hard,jagged,connected,high,none,-0.2818121234611798,0.5625,0.117734114238932,-0.1594993529554313,globally hard,0.2731855032939168,0.3020667780014519,0.40887278876449,0.1580444526714893,0,0.0,0,0,0.6812528,0.5572519,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_06_thin_strip,1.5,0.2755102040816327,6.0,12.0,0.1274992004670966,4.073015873015874,0.961953393156317,0,globally hard,4,effective-collapse zone,1.6140374992854258,0.0761082346661701,budget_06_thin_strip|volatility-clustering|3,0.23553890969621305,0.3586662661459898,0.6413337338540102,0.1412935323383084,0.23553890969621305
budget_10_extreme,barbell-bridge,0,0.2278369241222066,0.71875,0.2266288951841359,0.5808448273322787,0.203125,0.0564024390243902,0.3658484410691562,0.3375446518464406,0.1721637807181239,0.3360818903590619,0.5,0.8418412845069332,hard,jagged,connected,high,structured_dropout,-0.3530079032100721,0.515625,0.1702264561597457,-0.109707727724234,irreducibly ambiguous candidate,0.4038201555223776,0.3720242677698477,0.8709964086401248,0.2278369241222066,1,0.9866666666666668,0,0,0.6652234,0.49079597,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1795464933032516,4.3730158730158735,0.6055214823545831,0,irreducibly ambiguous candidate,1,optimization-limited zone,-1.1645385211601271,0.0063883853941781,budget_10_extreme|barbell-bridge|0,0.8564294631710361,0.6158005407029137,0.3841994592970863,0.4796019900497511,0.8564294631710361
budget_10_extreme,barbell-bridge,1,0.2495658263885568,0.578125,0.1691176470588235,0.6083954789524487,0.171875,0.039274924471299,0.3372745670714605,0.3239088175982723,0.1852080436247997,0.2592706884790665,0.3333333333333333,0.8309313958890693,hard,jagged,connected,high,clustered_occlusion,-0.3588296525638919,0.40625,0.1298427225875245,-0.0743429912097154,optimization-limited candidate,0.4950651178589967,0.6740339343866929,0.7759892272961624,0.2495658263885568,1,0.9733333333333334,0,0,0.73509395,0.68788934,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.2002860950706056,4.3730158730158735,0.5942194145472602,0,optimization-limited candidate,1,optimization-limited zone,-1.4849970856360202,0.0678397704861155,budget_10_extreme|barbell-bridge|1,0.71993341656263,0.8257735055572243,0.17422649444277571,0.4905472636815919,0.71993341656263
budget_10_extreme,barbell-bridge,2,0.1570278543699804,0.84375,0.3884156729131175,0.5514075172208337,0.203125,0.0303907380607814,0.3165580612000431,0.2988077755012002,0.3457254866658263,0.3395294099995798,0.3333333333333333,0.7077067353789575,hard,jagged,connected,high,none,-0.3943796628508533,0.640625,0.3580249348523361,-0.1417799211312198,globally hard,0.3420818548091884,0.2896286574980858,0.7210647183481641,0.1570278543699804,0,0.01,0,1,0.7754749,0.776629,0.9536,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.2114402891193043,4.3730158730158735,0.5843311089099827,0,globally hard,2,ambiguity zone,-2.0908238918672164,-2.203290446982462,budget_10_extreme|barbell-bridge|2,0.8264669163545567,0.377891258636227,0.6221087413637729,0.626865671641791,0.8264669163545567
budget_10_extreme,barbell-bridge,3,0.2329994580352017,0.640625,0.1750841750841751,0.588286348536376,0.171875,0.0391822827938671,0.3184925745199067,0.3162181110506478,0.1623959865103542,0.1645313265885104,0.1666666666666666,0.8501045079634366,hard,jagged,connected,high,moment_preserving_perturbation,-0.3552868905011742,0.46875,0.135901892290308,-0.083218653015446,globally hard,0.4223897886958802,0.2586973544154595,0.8568147591689762,0.2329994580352017,1,1.0,0,1,0.60229397,0.89072865,0.9536,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.133963019175208,4.3730158730158735,0.6135110948461168,0,globally hard,1,optimization-limited zone,-1.029862809323085,-0.6244857826379627,budget_10_extreme|barbell-bridge|3,0.47440699126092384,0.7395614298588165,0.26043857014118355,0.6706467661691543,0.47440699126092384
budget_10_extreme,crescent,0,0.113978671974225,0.984375,0.2570224719101123,0.6852757197901769,0.265625,0.0566534914361001,0.327402652986981,0.2934936616284406,0.1316945019771586,0.3158472509885793,0.5,0.8766087564189023,hard,smooth,connected,high,none,-0.5712970478159519,0.71875,0.2003689804740122,-0.1795149896542155,anchor-easy/blind-easy,0.4552414885364135,0.5102925598377412,0.9080827510634648,0.113978671974225,0,0.1133333333333333,0,1,0.8365738,0.9979803,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.0978460555420181,1.5730158730158732,0.8499965528251427,1,anchor-easy/blind-easy,2,ambiguity zone,1.0281123220472166,-2.7098835382459314,budget_10_extreme|crescent|0,0.6858094049105284,0.13607689996996092,0.8639231000300391,0.34626865671641804,0.6858094049105284
budget_10_extreme,crescent,1,0.2260415395962185,0.734375,0.1439114391143911,0.6552586143997542,0.234375,0.0606896551724137,0.3378020537478228,0.294583902469136,0.1674788070613243,0.1670727368639954,0.1666666666666666,0.8457945419707653,hard,smooth,connected,high,moment_preserving_perturbation,-0.4292170748035356,0.5,0.0832217839419774,-0.0685423628729175,globally hard,0.3559710198624306,0.2154364925795869,0.7930193665283024,0.2260415395962185,1,0.99,0,1,0.80306715,0.9995536,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1433766909159676,1.5730158730158732,0.6770500653806659,0,globally hard,1,optimization-limited zone,-0.9669576724776066,-1.284385938489421,budget_10_extreme|crescent|1,0.4893882646691635,0.7464704115349954,0.2535295884650046,0.6129353233830847,0.4893882646691635
budget_10_extreme,crescent,2,0.0957725816079507,0.96875,0.2649310872894334,0.6896672323530993,0.203125,0.068212824010914,0.3156747564246301,0.2840622114543105,0.131703988263735,0.2325186607985341,0.3333333333333333,0.8766004406964663,hard,smooth,connected,high,structured_dropout,-0.5938946507451487,0.765625,0.1967182632785193,-0.1882896298463597,anchor-easy/blind-easy,0.5093104437273605,0.6513751292546917,0.9166720256460992,0.0957725816079507,0,0.1266666666666666,0,1,0.83616817,0.9923339,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.0968115074526689,1.5730158730158732,0.8479205619131638,1,anchor-easy/blind-easy,2,ambiguity zone,1.0521022846371526,-2.856566484263161,budget_10_extreme|crescent|2,0.5185185185185185,0.10303394412736556,0.8969660558726344,0.345273631840796,0.5185185185185185
budget_10_extreme,crescent,3,0.2803848984483627,0.625,0.191740412979351,0.6641434926188035,0.28125,0.0331950207468879,0.3182911672581671,0.3182911672581671,0.1103007891154618,0.1384837278910642,0.1666666666666666,0.895564718660199,hard,smooth,connected,high,clustered_occlusion,-0.3837585941704408,0.34375,0.158545392232463,-0.0379062688098044,optimization-limited candidate,0.4529608561837659,0.3214936048688552,0.908414525546204,0.2803848984483627,1,1.0,0,1,0.2546548,0.9994073,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.0891516702585148,1.5730158730158732,0.7350415192071988,0,optimization-limited candidate,1,optimization-limited zone,-0.2919602757162098,-0.7145928053661775,budget_10_extreme|crescent|3,0.14814814814814814,0.8675277861219585,0.13247221387804153,0.49154228855721394,0.14814814814814814
budget_10_extreme,cross-branch,0,0.0819833058419494,1.0,0.484090909090909,0.5468095925130618,0.34375,0.0395189003436426,0.3331253217282525,0.3041765171197841,0.1200998419156545,0.3100499209578272,0.5,0.8868318893021678,hard,jagged,connected,high,none,-0.4648262866711124,0.65625,0.4445720087472664,-0.2221932112778347,anchor-easy/blind-easy,0.3771625085144967,0.4648748264879196,0.6669395288399736,0.0819833058419494,0,0.0,1,1,0.6838401,0.8193135,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.1083606002610308,0.4730158730158731,0.9888748567999348,1,anchor-easy/blind-easy,2,ambiguity zone,1.7256765967357823,-1.6547930482091169,budget_10_extreme|cross-branch|0,0.5909280066583437,0.0,1.0,0.008955223880597002,0.5909280066583437
budget_10_extreme,cross-branch,1,0.2337506559519115,0.875,0.1412587412587412,0.5355956135503342,0.375,0.0644067796610169,0.3826943944216158,0.3721471848648243,0.1147554563144929,0.2240443948239131,0.3333333333333333,0.8915841485235384,hard,jagged,connected,high,moment_preserving_perturbation,-0.3018449575984228,0.5,0.0768519615977242,-0.1383965289129128,globally hard,0.4462550314617434,0.6259397703724521,0.772984234191564,0.2337506559519115,1,0.9833333333333332,0,1,0.4589276,0.87439096,0.9536,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_10_extreme,2.6,0.723854848304581,7.2,33.0,0.0985452450029351,0.4730158730158731,0.8421149534550859,0,globally hard,1,optimization-limited zone,0.4230252256298713,-0.7706977333424939,budget_10_extreme|cross-branch|1,0.35788597586350396,0.6512466206067887,0.34875337939321127,0.444776119402985,0.35788597586350396
